"bay","behavior","site_track","x","y"
"FB","none","177264_4",530862.514377506,5369898.49806343
"FB","none","177264_4",530870.666539976,5369892.70609067
"FB","none","177264_4",530878.818702446,5369886.91411791
"FB","none","177264_4",530886.970864916,5369881.12214514
"FB","none","177264_4",530895.123027386,5369875.33017238
"FB","none","177264_4",530903.275189856,5369869.53819961
"FB","none","177264_4",530902.513907342,5369871.82850073
"FB","none","177264_4",530905.666574701,5369872.64713712
"FB","none","177264_4",530912.221191129,5369873.11744504
"FB","none","177264_4",530915.373858488,5369873.93608143
"FB","none","177264_4",530921.928474917,5369874.40638935
"FB","none","177264_4",530925.081142275,5369875.22502573
"FB","none","177264_4",530930.53357867,5369875.6596915
"FB","none","177264_4",530937.531829118,5369876.21579239
"FB","none","177264_4",530936.535871685,5369876.70803754
"FB","none","177264_4",530935.539914253,5369877.20028268
"FB","none","177264_4",530937.602079944,5369876.18107141
"FB","none","177264_4",530931.566506163,5369879.16411251
"FB","none","177264_4",530935.560155851,5369874.54185362
"FB","none","177264_4",530944.94920392,5369869.90138084
"FB","none","177264_4",530956.083205533,5369864.39847645
"FB","none","177264_4",530958.920626999,5369861.49179448
"FB","none","177264_4",530964.855379336,5369857.57170465
"FB","none","177264_4",530970.790131674,5369853.65161483
"FB","none","177264_4",530978.969811373,5369849.88642704
"FB","none","177264_4",530981.807232839,5369846.97974507
"FB","none","177264_4",530980.773984249,5369843.13921599
"FB","none","177264_4",530979.74073566,5369839.29868691
"FB","none","177264_4",530978.707487071,5369835.45815783
"FB","none","177264_4",530977.674238481,5369831.61762875
"FB","none","177264_4",530980.958297481,5369821.27262351
"FB","none","177264_4",530992.319175978,5369806.48457144
"FB","none","177264_4",531003.680054475,5369791.69651937
"FB","none","177264_4",531015.040932973,5369776.90846731
"FB","none","177264_4",531026.40181147,5369762.12041524
"FB","none","177264_4",531037.762689967,5369747.33236317
"FB","none","177264_4",531049.123568465,5369732.54431111
"FB","none","177264_4",531060.484446962,5369717.75625904
"FB","none","177264_4",531072.310210396,5369714.78050711
"FB","none","177264_4",531081.002325569,5369717.14594305
"FB","none","177264_4",531089.694440742,5369719.51137899
"FB","none","177264_4",531098.386555915,5369721.87681493
"FB","none","177264_4",531108.203386147,5369714.72964377
"FB","none","177264_4",531118.02021638,5369707.58247261
"FB","none","177264_4",531127.837046613,5369700.43530144
"FB","none","177264_4",531137.653876845,5369693.28813028
"FB","none","177264_4",531147.470707078,5369686.14095912
"FB","none","177264_4",531157.287537311,5369678.99378796
"FB","none","177264_4",531167.126864572,5369683.44165074
"FB","none","177264_4",531176.966191833,5369687.88951353
"FB","none","177264_4",531186.805519094,5369692.33737631
"FB","none","177264_4",531196.644846354,5369696.7852391
"FB","none","177264_4",531206.160420929,5369699.95719545
"FB","none","177264_4",531215.99974819,5369704.40505824
"FB","none","177264_4",531227.231052522,5369686.27384609
"FB","none","177264_4",531238.462356855,5369668.14263395
"FB","none","177264_4",531251.871356745,5369655.06628162
"FB","none","177264_4",531265.280356635,5369641.98992929
"FB","none","177264_4",531278.689356525,5369628.91357696
"FB","none","177264_4",531292.098356415,5369615.83722464
"FB","none","177264_4",531305.303256963,5369604.5638275
"FB","none","177264_4",531317.722456907,5369595.71424431
"FB","none","177264_4",531330.488877748,5369586.01674332
"FB","none","177264_4",531342.908077691,5369577.16716013
"FB","none","177264_4",531356.11285307,5369563.14513578
"FB","none","177264_4",531369.52185296,5369550.06878345
"FB","none","177264_4",531369.915483442,5369546.51974651
"FB","none","177264_4",531373.465996159,5369540.3845499
"FB","none","177264_4",531377.016508875,5369534.24935328
"FB","none","177264_4",531380.467168817,5369528.5878197
"FB","none","177264_4",531383.917828758,5369522.92628611
"FB","none","177264_4",531387.3684887,5369517.26475252
"FB","none","177264_4",531390.819148642,5369511.60321894
"FB","none","177264_4",531394.269808584,5369505.94168535
"FB","none","177264_4",531397.720468526,5369500.28015176
"FB","none","177264_4",531401.171128468,5369494.61861818
"FB","none","177264_4",531404.62178841,5369488.95708459
"FB","none","177264_4",531408.072448352,5369483.295551
"FB","none","177264_4",531408.64849786,5369466.43991253
"FB","none","177264_4",531409.224547369,5369449.58427406
"FB","none","177264_4",531409.800596877,5369432.72863558
"FB","none","177264_4",531410.209788049,5369416.4393556
"FB","none","177264_4",531410.618979221,5369400.15007562
"FB","none","177264_4",531411.028170392,5369383.86079563
"FB","none","177264_4",531411.437361564,5369367.57151565
"FB","none","177264_4",531411.526167391,5369352.23047367
"FB","none","177264_4",531414.965589995,5369340.24960815
"FB","none","177264_4",531418.405012599,5369328.26874262
"FB","none","177264_4",531421.844435202,5369316.2878771
"FB","none","177264_4",531425.283857806,5369304.30701158
"FB","none","177264_4",531425.906221311,5369298.14822326
"FB","none","177264_4",531426.528584816,5369291.98943495
"FB","none","177264_4",531427.150948321,5369285.83064663
"FB","none","177264_4",531427.773311826,5369279.67185831
"FB","none","177264_4",531428.395675331,5369273.51307
"FB","none","177264_4",531429.018038836,5369267.35428168
"FB","none","177264_4",531429.640402341,5369261.19549337
"FB","none","177264_4",531430.262765846,5369255.03670505
"FB","none","177264_4",531430.885129351,5369248.87791673
"FB","none","177264_4",531431.507492856,5369242.71912842
"FB","none","177264_4",531432.129856361,5369236.5603401
"FB","none","177264_4",531432.752219866,5369230.40155179
"FB","none","177264_4",531431.377573496,5369226.79399128
"FB","none","177264_4",531430.002927127,5369223.18643077
"FB","none","177264_4",531428.628280757,5369219.57887026
"FB","none","177264_4",531427.253634388,5369215.97130975
"FB","none","177264_4",531425.878988019,5369212.36374925
"FB","none","177264_4",531424.504341649,5369208.75618874
"FB","none","177264_4",531423.12969528,5369205.14862823
"FB","none","177264_4",531421.755048911,5369201.54106772
"FB","none","177264_4",531420.380402541,5369197.93350721
"FB","none","177264_4",531419.005756172,5369194.32594671
"FB","none","177264_4",531417.631109803,5369190.7183862
"FB","none","177264_4",531416.256463433,5369187.11082569
"FB","none","177264_4",531412.312074749,5369191.07141184
"FB","none","177264_4",531408.367686065,5369195.031998
"FB","none","177264_4",531404.423297381,5369198.99258415
"FB","none","177264_4",531401.976722384,5369209.21573552
"FB","none","177264_4",531399.530147387,5369219.43888689
"FB","none","177264_4",531397.08357239,5369229.66203826
"FB","none","177264_4",531394.636997393,5369239.88518963
"FB","none","177264_4",531392.190422396,5369250.108341
"FB","none","177264_4",531389.743847399,5369260.33149237
"FB","none","177264_4",531387.297272401,5369270.55464375
"FB","none","177264_4",531384.850697404,5369280.77779512
"FB","none","177264_4",531382.404122407,5369291.00094649
"FB","none","177264_4",531369.35030287,5369328.6074883
"FB","none","177264_4",531362.387782241,5369377.04740527
"FB","none","177264_4",531359.031232631,5369404.04416087
"FB","none","177264_4",531355.674683022,5369431.04091647
"FB","none","177264_4",531352.318133412,5369458.03767207
"FB","none","177264_4",531347.827303036,5369493.29828235
"FB","none","177264_4",531343.336472659,5369528.55889263
"FB","none","177264_4",531338.845642282,5369563.81950292
"FB","none","177264_4",531348.53395447,5369607.53326925
"FB","none","177264_4",531347.932084928,5369634.4758107
"FB","none","177264_4",531347.48036384,5369671.33558753
"FB","none","177264_4",531347.110398368,5369713.18763259
"FB","none","177264_4",531347.00528973,5369749.347972
"FB","none","177264_4",531342.985777122,5369790.70301714
"FB","none","177264_4",531338.96627541,5369826.11154454
"FB","none","177264_4",531334.946773698,5369861.52007195
"FB","none","177264_4",531330.927271985,5369896.92859935
"FB","none","177264_4",531320.399686538,5369930.84723565
"FB","none","177264_4",531308.843943321,5369969.52033105
"FB","none","177264_4",531297.288200104,5370008.19342646
"FB","none","177264_4",531285.732456886,5370046.86652186
"FB","none","177264_4",531274.176713669,5370085.53961727
"FB","none","177264_4",531267.694762193,5370115.74676471
"FB","none","177264_4",531248.158472621,5370144.25921428
"FB","none","177264_4",531228.841594451,5370167.13106322
"FB","none","177264_4",531200.051958703,5370213.00457108
"FB","none","177264_4",531173.705466681,5370254.04172974
"FB","none","177264_4",531147.358974659,5370295.07888841
"FB","none","177264_4",531123.858567917,5370336.78792256
"FB","none","177264_4",531100.358161175,5370378.4969567
"FB","none","177264_4",531076.857754432,5370420.20599085
"FB","none","177264_4",531053.35734769,5370461.91502499
"FB","none","177264_4",531026.593924158,5370484.36466518
"FB","none","177264_4",530999.830500626,5370506.81430536
"FB","none","177264_4",530969.519375109,5370539.237856
"FB","none","177264_4",530941.806737923,5370568.89347422
"FB","none","177264_4",530922.80005052,5370589.000254
"FB","none","177264_4",530899.447359734,5370612.41231325
"FB","none","177264_4",530876.094668948,5370635.8243725
"FB","none","177264_4",530856.537218981,5370655.757629
"FB","none","177264_4",530836.979769015,5370675.69088551
"FB","none","177264_4",530817.422319048,5370695.62414202
"FB","none","177264_4",530796.488468938,5370718.96568822
"FB","none","177264_4",530775.554618829,5370742.30723443
"FB","none","177264_4",530751.715124988,5370773.00291943
"FB","none","177264_4",530730.202503347,5370800.91559129
"FB","none","177264_4",530721.758543358,5370826.34524169
"FB","none","177264_4",530711.608250842,5370854.38169303
"FB","none","177264_4",530708.219678172,5370877.12740215
"FB","none","177264_4",530704.831105501,5370899.87311127
"FB","none","177264_4",530701.442532831,5370922.61882039
"FB","none","177264_4",530703.892532115,5370952.29483681
"FB","none","177264_4",530706.342531399,5370981.97085323
"FB","none","177264_4",530708.792530683,5371011.64686965
"FB","none","177264_4",530718.275698584,5371036.29107984
"FB","none","177264_4",530727.758866486,5371060.93529003
"FB","none","177264_4",530737.242034388,5371085.57950022
"FB","none","177264_4",530746.725202289,5371110.22371041
"FB","none","177264_4",530756.208370191,5371134.8679206
"FB","none","177264_4",530767.020314497,5371149.6071207
"FB","none","177264_4",530769.659331844,5371153.72718989
"FB","none","177264_4",530772.298349191,5371157.84725907
"FB","none","177264_4",530774.937366539,5371161.96732825
"FB","none","177264_4",530777.576383886,5371166.08739744
"FB","none","177264_4",530780.215401233,5371170.20746662
"FB","none","177264_4",530782.85441858,5371174.3275358
"FB","none","177264_4",530785.493435928,5371178.44760499
"FB","none","177264_4",530788.132453275,5371182.56767417
"FB","none","177264_4",530790.771470622,5371186.68774335
"FB","none","177264_4",530793.410487969,5371190.80781254
"FB","none","177264_4",530799.566088927,5371197.89487763
"FB","none","177264_4",530805.215527427,5371204.03875286
"FB","none","177264_4",530807.781469666,5371201.61142383
"FB","none","177264_4",530810.347411905,5371199.1840948
"FB","none","177264_4",530812.814123866,5371197.37065315
"FB","none","177264_4",530815.280835827,5371195.5572115
"FB","none","177264_4",530817.747547787,5371193.74376984
"FB","none","177264_4",530820.214259748,5371191.93032819
"FB","none","177264_4",530822.680971709,5371190.11688653
"FB","none","177264_4",530822.464783986,5371184.8973877
"FB","none","177264_4",530822.248596263,5371179.67788886
"FB","none","177264_4",530822.03240854,5371174.45839002
"FB","none","177264_4",530821.816220817,5371169.23889119
"FB","none","177264_4",530821.600033094,5371164.01939235
"FB","none","177264_4",530815.656575871,5371154.35647957
"FB","none","177264_4",530809.713118647,5371144.69356678
"FB","none","177264_4",530803.769661424,5371135.030654
"FB","none","177264_4",530797.8262042,5371125.36774121
"FB","none","177264_4",530791.882746977,5371115.70482842
"FB","none","177264_4",530785.939289753,5371106.04191564
"FB","none","177264_4",530779.99583253,5371096.37900285
"FB","none","177264_4",530774.052375306,5371086.71609007
"FB","none","177264_4",530768.108918083,5371077.05317728
"FB","none","177264_4",530758.232427698,5371066.21969148
"FB","none","177264_4",530748.355937314,5371055.38620569
"FB","none","177264_4",530738.47944693,5371044.55271989
"FB","none","177264_4",530724.450037566,5371017.86651715
"FB","none","177264_4",530710.420628202,5370991.18031442
"FB","none","177264_4",530695.514212486,5370962.71767571
"FB","none","177264_4",530680.60779677,5370934.25503701
"FB","none","177264_4",530665.701381055,5370905.7923983
"FB","none","177264_4",530650.794965339,5370877.32975959
"FB","none","177264_4",530635.888549623,5370848.86712089
"FB","none","177264_4",530620.982133907,5370820.40448218
"FB","none","177264_4",530618.584687759,5370788.65695104
"FB","none","177264_4",530613.275513177,5370753.14515635
"FB","none","177264_4",530607.966338594,5370717.63336166
"FB","none","177264_4",530602.657164012,5370682.12156698
"FB","none","177264_4",530592.477899169,5370637.58729502
"FB","none","177264_4",530586.510361855,5370594.32367488
"FB","none","177264_4",530580.542824541,5370551.06005475
"FB","none","177264_4",530574.575287227,5370507.79643461
"FB","none","177264_4",530582.477965702,5370478.46490994
"FB","none","177264_4",530597.792273884,5370450.34131139
"FB","none","177264_4",530608.522920434,5370414.98831242
"FB","none","177264_4",530619.253566985,5370379.63531345
"FB","none","177264_4",530630.533190195,5370345.53201154
"FB","none","177264_4",530641.812813406,5370311.42870962
"FB","none","177264_4",530658.919061844,5370276.36858552
"FB","none","177264_4",530676.025310282,5370241.30846142
"FB","none","177264_4",530701.795773332,5370197.55349189
"FB","none","177264_4",530727.566236381,5370153.79852235
"FB","none","177264_4",530770.924288158,5370110.03607392
"FB","none","177264_4",530814.282339935,5370066.27362549
"FB","none","177264_4",530857.640391712,5370022.51117706
"FB","none","177264_4",530902.746760969,5369976.43574357
"FB","none","177264_4",530947.853130226,5369930.36031007
"FB","none","177264_4",530989.546965186,5369888.9423269
"FB","none","177264_4",531033.39517725,5369841.06036305
"FB","none","177264_4",531077.243389313,5369793.1783992
"FB","none","177264_4",531133.517153685,5369737.80369341
"FB","none","177264_4",531168.693198387,5369657.7356863
